building_number,building_status,building_type,num_floors,coords_EPSG_25832:x,coords_EPSG_25832:y,coords_WGS84:x,coords_WGS84:y
80201826,FA,136,2,599922.00000072,6645270.99993005,59.932748316919515,10.787950502858294
80202105,TB,143,5,599666.000000718,6645034.99993005,59.93069220655207,10.783258650546445
80201818,TB,136,3,599968.00000072,6645261.99993005,59.932656386313894,10.788768784341935
80202075,TB,136,3,599744.000000719,6645673.99993005,59.9364083591551,10.784961647327773
80202156,TB,136,3,599874.00000072,6645381.99993005,59.933756175567794,10.78714570681736
80202148,TB,136,2,599907.00000072,6645316.99993005,59.933164802747754,10.787704473940668
80202121,TB,143,5,599575.000000717,6644929.99993005,59.92977182559656,10.781580822463845
80202229,TB,122,2,599863.00000072,6645404.99993005,59.93396526596949,10.786960090559356
80199562,TB,322,2,600107.900000721,6645468.99993005,59.93448024411849,10.791370845423431
80202199,TB,662,2,599708.000000718,6645678.99993005,59.93646194691204,10.784320187344852
80202172,FA,122,2,599853.000000719,6645424.99993005,59.934147188852776,10.786790907552499
80202318,TB,122,2,599816.000000719,6645496.99993005,59.93480235169138,10.786163949074101
80202288,TB,136,3,599838.000000719,6645455.99993005,59.93442904776321,10.786537612367523
80202245,TB,143,5,599617.000000718,6644924.99993005,59.92971680156401,10.782329448475695
80202202,TB,141,2,599745.000000719,6645604.99993005,59.9357888427059,10.784946248346733
80202415,TB,122,2,599883.00000072,6645359.99993005,59.9335565446472,10.787296036242438
80199767,TB,619,4,599801.000000719,6644941.99993005,59.9298248640437,10.78562788220776
80202369,FA,143,5,599727.000000718,6645030.99993005,59.93064155096202,10.784347538256652
80202342,TB,112,2,599827.000000719,6645473.99993005,59.934593262391566,10.786349574946898
80202474,TB,122,2,599794.000000719,6645539.99993005,59.93519360455525,10.785791242611532
80199929,TB,311,4,599794.000000719,6645068.99993005,59.93096638346634,10.785563977841601
80199880,TB,143,15,599606.000000718,6645474.99993005,59.93465571530228,10.78239761648161
80202466,TB,629,4,599873.00000072,6645250.99993005,59.932580694933804,10.78706456301872
80199872,TB,122,2,599641.000000718,6645656.99993005,59.93628070405093,10.783111267585374
80200439,TB,181,1,599896.00000072,6645392.99993005,59.933849567963755,10.787544464860884
80200404,TB,111,2,599891.00000072,6645508.99993005,59.93489187778874,10.787511076635235
80200412,TB,181,1,599900.00000072,6645520.99993005,59.9349973957756,10.787677833859107
