epochs;train_loss;val_loss;accuracy_skl;precision_skl_macro;precision_skl_wgt;recall_skl_macro;recall_skl_wgt;f1_skl_macro;f1_skl_wgt;auc_skl_macro;auc_skl_wgt;accuracy_tf;precision_tf;recall_tf;auc_tf
22;0.48086783289909363;0.6065456867218018;0.7948717948717948;0.7257172718778051;0.7926399439805639;0.65154216852206;0.7948717948717948;0.6785284387121231;0.7902231175573821;0.9483395268651251;0.9349991034493602;0.7948718;0.82891834;0.74063116;0.96112466
38;0.4261912405490875;0.6199448108673096;0.7672583826429981;0.7548998846141673;0.7678424273606352;0.6389411547273738;0.7672583826429981;0.674135311027341;0.7626935472886859;0.9456956343707538;0.9282080006813523;0.7672584;0.7864583;0.7445759;0.9608847
18;0.510138988494873;0.6197850108146667;0.777120315581854;0.6794999006257197;0.7739806633236544;0.6113439722322512;0.777120315581854;0.6407518508972276;0.7716825142830712;0.9405325371691294;0.9300645734628513;0.7771203;0.8070362;0.7465483;0.9593784
22;0.4821549355983734;0.603386640548706;0.7798617966436328;0.7119883666602859;0.7783007880083718;0.6493553734360078;0.7798617966436328;0.6754699162603695;0.7762865467704426;0.9452597017008163;0.9372539815660197;0.7798618;0.8139282;0.7384008;0.9612882
27;0.4669458866119385;0.5986052751541138;0.782051282051282;0.8003760037965965;0.7927650159668911;0.6426364894523546;0.782051282051282;0.6816972228045795;0.7775154640732335;0.9532602989001862;0.9349641384778896;0.78205127;0.80272824;0.75443786;0.9626655
22;0.4927429258823395;0.6323278546333313;0.7682445759368837;0.6624725663896182;0.7722016468165179;0.6379794498667196;0.7682445759368837;0.6456081966774067;0.7649941538577728;0.945664315415189;0.9325319767605333;0.76824456;0.8008611;0.7337278;0.95855343
35;0.43527841567993164;0.6717588901519775;0.7662721893491125;0.7402599597237741;0.7662796049726176;0.6049971927397205;0.7662721893491125;0.6378961625780613;0.7586698584967788;0.9334814690539783;0.921567373768405;0.7662722;0.793501;0.7465483;0.9543098
38;0.45055457949638367;0.5872595906257629;0.7838104639684107;0.7377130564752296;0.7820573204321338;0.6756916909751922;0.7838104639684107;0.7012067552224074;0.7800554456846874;0.9480520727069283;0.9354122670570121;0.78381044;0.8235294;0.7601185;0.9639827
25;0.46612638235092163;0.6800431609153748;0.7593688362919132;0.7461213408383912;0.769893188163588;0.6111493368032793;0.7593688362919132;0.6231049105775063;0.751275012757267;0.9422360852002951;0.9229567026852432;0.75936884;0.7878465;0.72879684;0.952446
30;0.47165757417678833;0.5891730785369873;0.7869822485207101;0.7099527893236334;0.7870224257415391;0.6574352030070255;0.7869822485207101;0.6795409406241261;0.7829536473887595;0.9480922129553431;0.9346944127077024;0.78698224;0.8154825;0.7583826;0.96399367
34;0.44658344984054565;0.6102585792541504;0.7889546351084813;0.7522428394595763;0.7891306191471147;0.6478513266454985;0.7889546351084813;0.6764175083240721;0.7821838343225744;0.9470553770218705;0.9373662093255382;0.7889546;0.8154825;0.7583826;0.9602855
45;0.42331841588020325;0.6288455128669739;0.786771964461994;0.7565432982230694;0.7902374126656808;0.6541744038067726;0.786771964461994;0.6868357177322371;0.7819714603760093;0.9458707230085596;0.9330576935779274;0.78677195;0.80351603;0.7670286;0.95820606
