epochs;train_loss;val_loss;accuracy_skl;precision_skl_macro;precision_skl_wgt;recall_skl_macro;recall_skl_wgt;f1_skl_macro;f1_skl_wgt;auc_skl_macro;auc_skl_wgt;accuracy_tf;precision_tf;recall_tf;auc_tf
47;0.5239874124526978;0.6313038468360901;0.7751479289940828;0.7524701023607169;0.7812436607098704;0.6457370587377415;0.7751479289940828;0.6797620939480152;0.7666176789404647;0.9478886894490373;0.9345341252627698;0.7751479;0.80906147;0.73964494;0.9589741
31;0.538371205329895;0.6330944299697876;0.7712031558185405;0.7098467828456468;0.772242922576132;0.6848421842657081;0.7712031558185405;0.6904325513273099;0.7676366872588021;0.9423233810977719;0.9229385500212365;0.77120316;0.8088398;0.7218935;0.9577464
28;0.5464410781860352;0.677054226398468;0.7514792899408284;0.7050530799888443;0.7517454737611257;0.5812654954327535;0.7514792899408284;0.6209642250449979;0.7408094724566512;0.9384078582948773;0.9176285280118612;0.75147927;0.7943723;0.72386587;0.95385283
32;0.522299587726593;0.6778780817985535;0.7611056268509379;0.6904497531991235;0.7578980609902596;0.5972784162103596;0.7611056268509379;0.6306883173524351;0.7534911135583745;0.9261634045454167;0.9152109642858748;0.76110566;0.7934066;0.71273446;0.951829
33;0.5193120241165161;0.6495407223701477;0.7741617357001972;0.7177254707589302;0.7729685183855308;0.6413321724477875;0.7741617357001972;0.6649993819008028;0.7689224219028465;0.9365812560374681;0.9263809810941329;0.77416176;0.8088398;0.7218935;0.95608836
32;0.5262537002563477;0.6543287038803101;0.7544378698224852;0.6630557981395606;0.7531666336546422;0.608537706966043;0.7544378698224852;0.6306880099230235;0.7499733605199973;0.9351996848286666;0.9180539659311711;0.75443786;0.78896105;0.7189349;0.95644647
24;0.543904185295105;0.7148191332817078;0.7485207100591716;0.7099293225277478;0.7496935686436222;0.6237853105245427;0.7485207100591716;0.657504681494938;0.7440009019415725;0.9256858994073157;0.9086714521770819;0.74852073;0.77838427;0.7031558;0.94742495
34;0.5364655256271362;0.608637273311615;0.7897334649555775;0.7227352005389389;0.7907279353438399;0.6360408158702495;0.7897334649555775;0.6721844745296578;0.7831792841383654;0.9495395155736078;0.9325315423769838;0.78973347;0.8196371;0.75814414;0.96128064
31;0.5225849747657776;0.6917787194252014;0.7554240631163708;0.653949789649964;0.7577335466453082;0.5942834763152718;0.7554240631163708;0.6169763581006681;0.7522795868237664;0.9245695713324235;0.9121839635328445;0.7554241;0.7946237;0.72879684;0.9502426
20;0.5932976007461548;0.6839555501937866;0.7514792899408284;0.7169101999001869;0.7499490931182179;0.6260131276614552;0.7514792899408284;0.648282568670509;0.7458717534843344;0.9341714702250833;0.9219439654498575;0.75147927;0.79888266;0.7051282;0.95184577
50;0.5271650552749634;0.605628490447998;0.7712031558185405;0.7390584595579667;0.7700657651091445;0.6646947041716689;0.7712031558185405;0.6950741009842378;0.7672075892310221;0.948616310169105;0.9289142951568512;0.77120316;0.8056769;0.7278106;0.96170855
64;0.5295989513397217;0.6508456468582153;0.7591312931885489;0.7251365383182898;0.7633854918799624;0.5983646003336279;0.7591312931885489;0.6372869133422089;0.7496315141375406;0.942391606834648;0.9210019656651971;0.7591313;0.7922078;0.7226061;0.95618016
